review_id,review_text,star_rating,business_category,platform,predicted_labels,confidence_score,uncertainty_reason,suggested_manual_review_priority,priority_score,weak_sentiment,weak_signal_alignment,is_multilingual,is_franco_arabic,contains_emoji
5666,"Professional to high extent and caring ! My son had an accident and lost his front tooth and only Dr . Lina thought about finding it in his lip . She and Dr . Sameh have put his tooth back with so much professionalism that it doesn't look any different than other teeth . BIG thank you Dr . Lina and Dr . Sameh for all your great work ! In addition and generally speaking , my family and I are very old patients there , we highly appreciate their work and deep experience for 3 generations now .",5.0,عِيادة أسنان,google_maps,general:positive | service:positive | app_experience:positive,0.228209,low_confidence; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,positive,aligned,False,True,False
5026,"This store has the best testy wrap food , and very nice prices , 2024 and 2025 my husband have gone to here and buy their wrap food .",5.0,مطعم مأكولات سورية,google_maps,food:positive | price:positive | ambiance:positive | general:positive,0.240197,low_confidence; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,positive,aligned,False,True,False
4242,El makan clean awi w elnas henak zo2 gdn w ely 3mly 4a3ry kan shater bsra7a,5.0,صالون تجميل,google_maps,food:positive | cleanliness:positive,0.322234,low_confidence; multiple_aspects; multilingual; franco_arabic,high,12.0,positive,aligned,True,True,False
8078,ممتاز عشان تتبع طلبية شي ان,5.0,ecommerce,play_store,app_experience:positive | general:positive,0.439756,low_confidence; multiple_aspects; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.0,positive,aligned,False,False,False
1085,"The food was great , but unfortunately the glasses were not washed properly and still had a bad smell . It was quite unpleasant , and my friend almost felt like vomiting . Please make sure the staff here do their job as well as the staff at the Dokki branch . They serve customers sincerely and treat everyone kindly without being judgmental or rude .",2.0,مطعم مأكولات أمريكية,google_maps,food:positive | ambiance:neutral | price:positive | cleanliness:neutral,0.491244,medium_confidence; mixed_sentiment; multiple_aspects; star_rating_text_contradiction,high,12.0,negative,contradictory,False,False,False
7846,زي الزفت بحاول بكارت الدفع اونلاين مش بيقبل معايا EMO_NEG EMO_NEG EMO_NEG,1.0,ecommerce,play_store,app_experience:negative | service:negative | delivery:negative | price:negative,0.505651,medium_confidence; mixed_sentiment; multiple_aspects; multilingual; emoji_sentiment_edge_case,high,12.0,negative,aligned,True,False,True
5645,"Decent gym . It's a little busy , some of the machines are not the best . It does the job . Its definitely good enough for cardio",3.0,صالة رياضة,google_maps,ambiance:positive | service:positive | price:positive | cleanliness:positive,0.511537,medium_confidence; mixed_sentiment; multiple_aspects; star_rating_text_contradiction,high,12.0,neutral,contradictory,False,False,False
5989,ممتاز ودكاتره محترمين,5.0,مركز طبي,google_maps,general:positive | service:positive,0.533675,medium_confidence; multiple_aspects; short_meaningful; multilingual; high_aspect_uncertainty,high,12.0,positive,aligned,True,False,False
5008,Hello it is possible to order medicíne to Slovakia ?,5.0,صيدلية,google_maps,none:neutral,0.540995,medium_confidence; multilingual; general_ambiance_app_confusion; high_aspect_uncertainty; unclear_none_prediction,high,12.0,positive,ambiguous,True,False,False
4822,Πολύ καλή ποιότητα,5.0,متجر ملابس,google_maps,food:positive | service:positive | ambiance:positive | general:positive | price:positive,0.555184,medium_confidence; multiple_aspects; short_meaningful; multilingual; high_aspect_uncertainty,high,12.0,positive,aligned,True,False,False
3036,French fries was good and sahlab also but the service very slow adham is good,1.0,مطعم,google_maps,food:positive | ambiance:positive | price:positive | service:positive,0.561463,medium_confidence; mixed_sentiment; multiple_aspects; star_rating_text_contradiction,high,12.0,negative,contradictory,False,False,False
2408,나는 여기에서 아주 만족했다 특히 omar은 아주 특별한 직웜이다 아주 훌륭한 직원이다 사장은 이 직원에게 보너스 두둑히줘라 이 호텔이 이집트 메리어트 보다 좋은 이미지를 받는것은 직원들 덕이다 .,5.0,مطعم,google_maps,service:positive | ambiance:positive | cleanliness:positive | food:positive | price:positive,0.568758,medium_confidence; multiple_aspects; short_meaningful; multilingual; high_aspect_uncertainty,high,12.0,positive,aligned,True,False,False
1078,價格雖然不便宜。但食物與服務都不錯。值得推薦。而且生意很好。,4.0,مطعم مأكولات إيطالية,google_maps,food:positive | price:positive | ambiance:positive | service:positive | cleanliness:positive,0.59106,medium_confidence; multiple_aspects; short_meaningful; multilingual; high_aspect_uncertainty,high,12.0,positive,aligned,True,False,False
3721,Очень хороший ресторан : dizzy :,5.0,مطعم,google_maps,general:positive | service:positive | food:positive | ambiance:positive,0.594727,medium_confidence; multiple_aspects; short_meaningful; multilingual; high_aspect_uncertainty,high,12.0,positive,aligned,True,False,False
3492,"Horrible Experience – Felt Like a Haunted Hotel ! We arrived at 2 a . m . after booking through agoda for two nights , but the hotel had no record of our reservation and claimed they don’t work with agoda . After half an hour of explaining and showing proof , they said the room had leakage issues and moved us to another hotel in the middle of the night . The building itself looked like it had been abandoned for 100 years — dark , eerie , and empty . The lift was an old , manual one straight out of the 1920s , and we were taken to the fourth floor with no guard or staff around . The next morning , the other hotel kept calling us to leave and return to the first one . Overall , a terrible , stressful , and unprofessional experience . I wouldn’t recommend this place to anyone .",1.0,فندق,google_maps,ambiance:negative | service:positive | cleanliness:negative | price:positive,0.603637,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
5750,"Below are some strange experiences and poor conditions of this hostel : Since a unit of the apartment block is dedicated to this hostel , it was difficult to identify it . Our shuttle transfer had to ask some local people to find the hostel . The elevator was dangerous as it did not have an internal closing door . Because of this , you could see the concrete walls between floors , which were filled with plastic bottles in some areas . The strangest part for me was the closeness of the receptionist to the rooms , which was less than 3 meters away . There was a private bath in my room; however , the water was cold . My friends' rooms did not have private baths . Additionally , my bed was not comfortable . It seemed there was a plastic cover below the main cover .",1.0,فندق,google_maps,ambiance:negative | cleanliness:negative | price:positive | service:negative,0.60928,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
5753,"Very disappointing stay – not as described Our stay at this hostel was extremely disappointing . The air conditioner/heater in our room was not working , and the room was very cold . We asked a staff member for a heater , but he said he could not find one . The next day , the host told us we should have contacted him by message at 3 : 00 a . m . and explained that the person we spoke to was only cleaning staff and could not help us . This was not a reasonable expectation . The accommodation had almost no privacy . It was actually an apartment converted into a hostel . The bathrooms were shared , but this was not mentioned at all in the property description . Only one room had a private bathroom , and even there , there was no warm water . One of the rooms was only about two meters away from the reception , and we had to tolerate the receptionist smoking at midnight . The cleanliness was also very poor , which has already been mentioned in other reviews , and unfortunately , our experience was exactly the same . Because of these issues , we booked another hotel and stayed here for less than one day . Overall , the hostel did not match its description , and I would not recommend it .",1.0,فندق,google_maps,cleanliness:negative | ambiance:negative | service:positive | price:positive | food:negative,0.617521,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
1378,"Om Kalthoum Hotel – Two Stays , Two Perspectives Having stayed at Om Kalthoum Hotel on two separate occasions , I was able to get a good sense of what the hotel does well and where expectations should be managed . During our first stay , we were on the 16th floor in a room without a view , but it was surprisingly spacious and better furnished than expected . The room included a microwave , hairdryer , and a TV on a rotating mount , which made the space feel practical and comfortable . Our second stay was on the 2nd floor with a view . While both rooms clearly showed their age , they were in line with what we’ve come to expect from mid - range hotels in Egypt . On our late January 2026 visit , it was clear that renovations were actively underway . Several rooms were completely stripped down and being rebuilt , which is a very positive sign . Future guests will likely benefit greatly once this work is completed . Cleanliness was good overall . One small observation is that the softer , fluffier towels seemed to be reserved for the gym rather than the rooms . Noise levels were interestingly inconsistent . Street noise was actually worse on the 16th floor . Either we adjusted over time , or the windows on the lower floors offered better insulation . Wi - Fi was slow and unreliable , making it unsuitable for work or streaming . We relied on mobile data tethering for anything important . Breakfast was a standout . The selection changed regularly , and the variety was impressive — including items like blue cheese on one morning . This was easily one of the strongest aspects of the stay . Most of the staff spoke good English , with only one or two exceptions , and everyone was polite and helpful . Pricing , however , felt uneven : the 2nd - floor room with a view didn’t quite justify the higher cost in its current condition . As with many hotels in Egypt , the hot water was extremely hot , bordering on scalding . Tips for future guests : Don’t rely on the Wi - Fi; mobile data works far better . Lower floors may be quieter than higher ones . Renovations are ongoing , so conditions should improve . Ask staff to turn on the power in the gym if needed . Be cautious with the hot water . Overall , Om Kalthoum Hotel offers generous room sizes , excellent breakfast , and helpful staff , with clear signs of improvement on the way .",5.0,فندق,google_maps,ambiance:positive | cleanliness:positive | price:positive | food:positive | service:positive,0.619009,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,positive,aligned,False,True,False
5748,"Our stay at this hostel was extremely disappointing . The air conditioner/heater in our room was not working , and the room was very cold . We asked a staff member for a heater , but he said he could not find one . The next day , the host told us we should have contacted him by message at 3 : 00 a . m . and explained that the person we spoke to was only cleaning staff and could not help us . This was not a reasonable expectation . ||The accommodation had almost no privacy . It was actually an apartment converted into a hostel . The bathrooms were shared , but this was not mentioned at all in the property description . Only one room had a private bathroom , and even there , there was no warm water . ||One of the rooms was only about two meters away from the reception , and we had to tolerate the receptionist smoking at midnight . The cleanliness was also very poor , which has already been mentioned in other reviews , and unfortunately , our experience was exactly the same . ||Because of these issues , we booked another hotel and stayed here for less than one day . Overall , the hostel did not match its description , and I would not recommend it .",1.0,فندق,google_maps,cleanliness:negative | ambiance:negative | service:positive | price:positive | food:negative,0.61948,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
2810,"Came one time and it was good . The following time the guy forgot my order for hours and insisted I pay for it before i left until i made a big deal about it . He also got my friends order wrong . 0/10 experience on my graduation day . If you want to celebrate a special occasion , 100% not worth it They also had a surprise charge of 500 entry that wasn’t there . Go to tipsy camel or any other maadi bar where service is decent and u get what u pay for .",1.0,مطعم مأكولات من جنوب إفريقيا,google_maps,service:negative | food:positive | price:positive | ambiance:positive,0.630392,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
844,Just a tourist trap that guides bring their tourists to to get ripped off . Your tour guide gets a cut for brining you here . Service is terrible . What a mess . Mandatory 12% charge even though service is a joke . Enjoy an authentic Egyptian experience somewhere else rather than this silly place .,1.0,مقهى,google_maps,service:negative | ambiance:negative | cleanliness:negative | price:positive,0.632465,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
5752,"Awful experience , do not select there at all ! We changed it after one night and the owner does not give you back any money , but some fake fooling explanations . Our stay was extremely disappointing . The room was very cold due to a non - working AC/heater , and staff could not provide a heater . The host later said we should have messaged him at 3 : 00 a . m . , which is unreasonable . The place had almost no privacy and was actually an apartment converted into a hostel . Shared bathrooms were not mentioned in the listing , and even the room with a private bathroom had no warm water . One room was right next to reception , where the receptionist was smoking at midnight . Cleanliness was very poor , as noted in other reviews . We left in less than a day and booked another hotel . The hostel did not match its description , and I do not recommend it .",1.0,فندق,google_maps,cleanliness:negative | ambiance:negative | service:negative | food:negative | price:positive,0.666433,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,negative,ambiguous,False,True,False
3043,"Edit : Went for my 3rd time a week ago expecting the same , however I was met with a completely different experience . The menu was edited to unnecessary prices , the menu itself was cut down . The staff didn’t let me edit my order and change it , even though it was because i felt suddenly sick . Even the food i got was a bit dry . The music didn’t match the vibe and was loud beside the excessive shisha smoke everywhere . It’s a shame to find such a good place lose its spark . Most of the staff has been changed and the new people aren’t as welcoming as before . Went twice and will still go back again , awesome food taste and portion . The prices are very reasonable and the staff is friendly . Also very close to Maadi metro station so easy transportation",3.0,مطعم,google_maps,food:positive | price:positive | ambiance:negative | cleanliness:positive,0.671598,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,neutral,ambiguous,False,True,False
843,"The food was so and so , we are in a group so only allowed to order Set Menu for which the food quantity is too much for each person ( US$84 each ) . The table setting and chairs are very nice , live music available in the main room ( we are in another room ) . The staffs are friendly .",3.0,مقهى,google_maps,food:positive | ambiance:positive | price:positive | service:positive | cleanliness:negative,0.680086,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,neutral,ambiguous,False,True,False
2380,"Amazing restaurant , BUT in 2 out of 3 visits they charged us double the price of the menu",3.0,مطعم مأكولات ومشروبات,google_maps,price:positive | food:positive | ambiance:negative,0.683851,borderline_confidence; mixed_sentiment; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,neutral,ambiguous,False,True,False
4617,"Not upscale . Too expensive for the location and setting . A bottle of water should not be LE20 , double what it costs in other restaurants .",4.0,مطعم مأكولات بحرية,google_maps,food:negative | ambiance:negative | price:negative | cleanliness:negative | service:negative,0.739228,borderline_confidence; multiple_aspects; franco_arabic; star_rating_text_contradiction; high_aspect_uncertainty,high,12.0,positive,contradictory,False,True,False
542,"La comida ha sido espectacular , aunque los precios son un poco elevados vale la pena cada centavo . Pongo solo 3 estrellas dado que el servicio por parte de los meseros ha sido bastante grosero pero recomiendo ir a probar su comida",3.0,مطعم مأكولات مصرية,google_maps,food:positive | price:positive | ambiance:positive,0.764309,multiple_aspects; multilingual; franco_arabic; star_rating_text_contradiction; high_aspect_uncertainty,high,12.0,neutral,contradictory,True,True,False
294,"Camere pulite , spaziose , bagni datati ma funzionali . Colazione ottima . Cena . . buona la prima sera sulla terrazza , ma pessima il giorno successivo , in quanto essendoci stato un evento sulla terrazza ci hanno fatto cenare dove servono la colazione . . . . . . a base di avanzi riscaldati della cena della sera prima . . . . . lo abbiamo fatto notare e grazie alla disponibilità dello chef abbiamo mangiato alla carte due discrete cotolette e i miei figli 2 discreti hamburger . Sconsiglio la mezza pensione , tanto nei dintorni ci sono ottimi locali a prezzi e qualità migliori .",2.0,فندق,google_maps,food:positive | ambiance:positive | price:positive | cleanliness:positive | service:positive,0.767266,multiple_aspects; multilingual; franco_arabic; star_rating_text_contradiction; high_aspect_uncertainty,high,12.0,negative,contradictory,True,True,False
3396,بصو انا رحت مرتين المرة الاولي كانت بالصدفه والمكان لطيف وليه vibe حلوة الحواوشي اللي بالجبنه حلو والكفته تمام والفراخ الملوخيه والشوربة مش قد كدا المرة التانيه مكنتش الطف حاجه والحواوشي صغر جدا بس حلو برضو روحو وانتو جعانين,4.0,مطعم مأكولات مشوية,google_maps,ambiance:positive | food:positive | service:positive | cleanliness:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
3637,مطعم داخل فندق الانتركونتيننتال الاجواء و الاكل لذيذ وفريش اخذنا عرض مع العشاء يشكر الشيف عبدالله كل شي لذيذ ومضبوط لنا عودة باذن الله انصح بالمطعم : thumbs_up_light_skin_tone :,5.0,مطعم مأكولات يابانية,google_maps,food:positive | ambiance:positive | service:positive | cleanliness:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
4723,المكان جميل ونظيف وقريب من الاماكن السياحية خدمتهم سريعه ومتعاونين جدا : thumbs_up_light_skin_tone :,5.0,فندق,google_maps,ambiance:positive | cleanliness:positive | service:positive | food:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
4724,تجربتنا فيه كان جميله المكان نظيف وجميع طاقم العمل معاون معنا : thumbs_up_light_skin_tone :,5.0,فندق,google_maps,ambiance:positive | service:positive | cleanliness:positive | food:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
5131,Amazing service and such a lovely place خدمة رائعة ومكان جميل جدا,5.0,صالون تجميل,google_maps,service:positive | ambiance:positive | cleanliness:positive | food:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
5403,"perfect clinic , staff very professional and clinic is so clean , i had a strong pain in my tooth and they quickly gave me an appointment and fixed it , their pricings are very fair . شكر خاص لدكتور لينا و استاذ مصطفي و كل الطاقم الطبي علي مجهودهم",5.0,عِيادة أسنان,google_maps,service:positive | ambiance:positive | cleanliness:positive | price:positive | app_experience:positive,0.075077,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
5598,قاعده حلوه,4.0,مقهى,google_maps,general:positive | food:positive,0.09554,low_confidence; multiple_aspects; short_meaningful; multilingual,high,11.5,positive,aligned,True,False,False
3991,صراحه الموقع جميل جدا ع النيل واطلاله اروعه وحاب اشكر الاستاذه /والاستاذ/ نانسي و محمود علي حسن الاستقبال الجميل جدا وحسن المعامله والذوق راح اكرر الزياره مره ثانيه اكيد : smiling_face_with_hearts :,5.0,فندق,google_maps,service:positive | ambiance:positive | cleanliness:positive | app_experience:positive,0.095895,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
1028,المكان ممتع جدا وجميل روعه ميرسي للجميع وخصوصا كابتن محمد ناصر : smiling_face_with_hearts : وسيد الموس,5.0,كافيه,google_maps,ambiance:positive | service:positive | cleanliness:positive | food:positive | general:positive,0.129243,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
2937,الاكل ممتاز والخدمه فوق التحفه واشكر كابتن فوزي علي مجهوده في المكان : star : : star : : star : : star : : star :,5.0,مطعم,google_maps,food:positive | service:positive | ambiance:positive | general:positive,0.137451,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
3117,مكان جميل بصحابه .,5.0,مطعم مأكولات إيطالية,google_maps,ambiance:positive | service:positive | cleanliness:positive | food:positive | general:positive,0.153112,low_confidence; multiple_aspects; short_meaningful; high_aspect_uncertainty,high,11.5,positive,aligned,False,False,False
1458,المكان جميل صراحه ويستحق الزياره . . : thumbs_up_light_skin_tone :,5.0,مطعم,google_maps,ambiance:positive | service:positive | food:positive | cleanliness:positive | general:positive,0.226761,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
4450,المكان والبنات الي فيه تحفه منجد ، ورانيا التوب بالنسبه ليا : two_hearts : : heart_hands_medium - light_skin_tone : : heart_hands_medium - light_skin_tone : : heart_hands_medium - light_skin_tone :,5.0,صالون تجميل,google_maps,ambiance:positive | service:positive | general:positive,0.250395,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty,high,11.5,positive,aligned,True,False,False
9636,حلو لسا مستعمله,4.0,travel,play_store,service:positive | general:positive | food:positive,0.311837,low_confidence; multiple_aspects; short_meaningful; high_aspect_uncertainty,high,11.5,positive,aligned,False,False,False
