review_id,review_text,predicted_aspects,predicted_sentiments,confidence_score,star_rating,business_category,platform,weak_sentiment,weak_signal_alignment,pseudo_label_source,aspects,aspect_sentiments
8582,لسه ما جربتش,"[""general""]","{""general"": ""positive""}",0.796578,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8584,فاشل لا يعمل في مدينتي,"[""app_experience""]","{""app_experience"": ""negative""}",0.89116,1.0,real_estate,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8587,جيد جدا لو تم تحديث الاعلانات عن الشقق باستمرار,"[""app_experience""]","{""app_experience"": ""positive""}",0.799877,4.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8594,تطبيق كويس جدا و وفر علينا وقت كبير,"[""app_experience""]","{""app_experience"": ""positive""}",0.959647,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8595,رائع بجد,"[""general""]","{""general"": ""positive""}",0.934999,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8600,ساعدني في البحث عن شقه,"[""app_experience""]","{""app_experience"": ""positive""}",0.838283,4.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8603,ممتاز : star : : star : : star : : star :,"[""general""]","{""general"": ""positive""}",0.941205,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8604,اسوء تجربة في تطبيقات العقار,"[""app_experience""]","{""app_experience"": ""negative""}",0.895833,1.0,real_estate,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8605,غير مرن في طريقة العرض,"[""app_experience""]","{""app_experience"": ""negative""}",0.834263,2.0,real_estate,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8606,جدي جدي,"[""general""]","{""general"": ""positive""}",0.928752,4.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8608,مقبول ولكن غالي,"[""general""]","{""general"": ""positive""}",0.932445,2.0,real_estate,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8610,ازاي انزل اعلان مجاني,"[""app_experience""]","{""app_experience"": ""positive""}",0.898964,1.0,real_estate,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8611,جده,"[""general""]","{""general"": ""positive""}",0.947892,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8615,احبه,"[""general""]","{""general"": ""positive""}",0.943062,5.0,real_estate,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8617,تطبيق استغلال انصح بعدم التعامل معاه,"[""app_experience""]","{""app_experience"": ""negative""}",0.90583,1.0,real_estate,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8618,هوه ده اجمل تحديث,"[""app_experience""]","{""app_experience"": ""positive""}",0.931818,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8620,مووت,"[""general""]","{""general"": ""positive""}",0.946373,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8626,wow,"[""general""]","{""general"": ""positive""}",0.950795,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8628,رايعا,"[""general""]","{""general"": ""positive""}",0.9499,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8634,انصحكم فييه,"[""general""]","{""general"": ""positive""}",0.929287,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8635,انا من غيرك بتوه توهان,"[""general""]","{""general"": ""positive""}",0.891114,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8636,Best music app,"[""app_experience""]","{""app_experience"": ""positive""}",0.93067,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8637,تحفه : fallen_leaf :,"[""general""]","{""general"": ""positive""}",0.78681,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8639,شكرا لكل من ساهم في البرنامج الجميل ده بسم الله ماشاء الله تبارك الرحمن,"[""app_experience""]","{""app_experience"": ""positive""}",0.932597,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8643,يجن,"[""general""]","{""general"": ""positive""}",0.947731,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8644,السلام عليكم ورحمه الله وبركاته,"[""general""]","{""general"": ""positive""}",0.893105,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8645,اجميل,"[""general""]","{""general"": ""positive""}",0.9341,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8647,جميل : rose :,"[""general""]","{""general"": ""positive""}",0.940106,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8649,افضل برنامج لتشغيل الاغاني EMO_POS,"[""app_experience""]","{""app_experience"": ""positive""}",0.95452,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8651,رائع جدا : index_pointing_at_the_viewer :,"[""general"", ""app_experience""]","{""general"": ""positive"", ""app_experience"": ""positive""}",0.774903,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general"", ""app_experience""]","{""general"": ""positive"", ""app_experience"": ""positive""}"
8653,tmam,"[""general""]","{""general"": ""positive""}",0.950896,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8654,جامد جدا جدا,"[""general""]","{""general"": ""positive""}",0.931277,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8657,حبيت حبيت حبيت,"[""general""]","{""general"": ""positive""}",0.904726,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8662,موب زين,"[""general""]","{""general"": ""positive""}",0.93102,1.0,entertainment,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8667,قلبي انا,"[""general""]","{""general"": ""positive""}",0.948917,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8669,nice : slightly_smiling_face :,"[""general""]","{""general"": ""positive""}",0.941738,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8671,بس مشان bts,"[""general""]","{""general"": ""positive""}",0.916732,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8675,جميل ✓,"[""general""]","{""general"": ""positive""}",0.9271,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8678,ممتاز EMO_POS,"[""general""]","{""general"": ""positive""}",0.940993,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8681,التطبيق جميل بس عند استراد علي الاعلان قبل الاغنيه : smiling_face_with_hearts : : face_savoring_food :,"[""app_experience""]","{""app_experience"": ""positive""}",0.770719,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8685,التطبيق جيد جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.929506,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8686,yú,"[""general""]","{""general"": ""positive""}",0.957944,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8687,جميل جدا : light_blue_heart : : light_blue_heart : : light_blue_heart : : light_blue_heart : : light_blue_heart : : light_blue_heart : : light_blue_heart : : light_blue_heart :,"[""general""]","{""general"": ""positive""}",0.867473,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8688,حماده,"[""general""]","{""general"": ""positive""}",0.864693,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8689,تحفهه جدا بس المشكله انو ب انترنت,"[""app_experience""]","{""app_experience"": ""negative""}",0.853217,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8695,برنامج كويس جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.943637,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8696,كتير حلوين,"[""general""]","{""general"": ""positive""}",0.831615,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8698,simple and very nice,"[""general""]","{""general"": ""positive""}",0.840078,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8699,ممتاز اووي,"[""general""]","{""general"": ""positive""}",0.94736,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8701,حلوو بس المشكله في الاعلانات,"[""app_experience""]","{""app_experience"": ""negative""}",0.885005,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8705,جميل جدا EMO_POS EMO_POS EMO_POS,"[""general""]","{""general"": ""positive""}",0.833598,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8706,Very very excellent,"[""general""]","{""general"": ""positive""}",0.94923,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8708,تطبیق رائع جدا و ینزل اجد الالغانی,"[""app_experience""]","{""app_experience"": ""positive""}",0.875936,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8712,تحفهه EMO_POS,"[""general""]","{""general"": ""positive""}",0.767212,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8713,برنامج جميل جدا جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.956819,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8714,فاشل EMO_NEG,"[""general""]","{""general"": ""negative""}",0.922352,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""general""]","{""general"": ""negative""}"
8716,لماذا التطبيق لا يفتح عندي ؟ فجاه لقيته معلق اليوم ولم اتمكن من فتحه ابدا اليوم فما المشكله ؟,"[""app_experience""]","{""app_experience"": ""negative""}",0.917046,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8719,ممتار جدا جدا جدا,"[""general""]","{""general"": ""positive""}",0.9142,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8721,اسطوري,"[""general""]","{""general"": ""positive""}",0.935712,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8735,حب,"[""general""]","{""general"": ""positive""}",0.954227,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8736,افضل تطبيق استخدمته,"[""app_experience""]","{""app_experience"": ""positive""}",0.951094,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8737,التطبيق مرة جميل ويعطيك شهر اشتراك مجاني حملو ما بتندمو . في الشهر والصوت اسطوري,"[""app_experience""]","{""app_experience"": ""positive""}",0.776048,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8738,بحب هذا التطبيق ولكن لدي مشكله الان لم يفتح هذا التبيق الان,"[""app_experience""]","{""app_experience"": ""negative""}",0.768675,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8739,رائع تطبيق ولا اجمل,"[""app_experience""]","{""app_experience"": ""positive""}",0.945227,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8740,: sparkles : : sparkles : : sparkles :,"[""general""]","{""general"": ""positive""}",0.924021,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8741,بيعلق كتير,"[""general""]","{""general"": ""positive""}",0.858555,1.0,entertainment,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8742,هاذا التطبيق مذهل,"[""app_experience""]","{""app_experience"": ""positive""}",0.922588,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8743,يجنن,"[""general""]","{""general"": ""positive""}",0.927819,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8744,EMO_POS,"[""general""]","{""general"": ""positive""}",0.948159,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8747,ببلاش مرحبا,"[""general""]","{""general"": ""positive""}",0.880067,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8748,"I loved this app , it's beautiful , but if it were without a subscription , it would cost five .","[""app_experience""]","{""app_experience"": ""positive""}",0.932996,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8751,افضل,"[""general""]","{""general"": ""positive""}",0.942615,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8753,يجن EMO_POS بذات الشامي وبيسان : ok_hand : : white_heart :,"[""general""]","{""general"": ""positive""}",0.879346,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8756,افضل برنامج للموسيقي,"[""app_experience""]","{""app_experience"": ""positive""}",0.956255,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8757,جميل جدا ورائع جدا,"[""general""]","{""general"": ""positive""}",0.772186,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8762,تطبيق رائع علي اسمه تطبيق انغامي وانا احب النغمة والموسيقي,"[""app_experience""]","{""app_experience"": ""positive""}",0.806245,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8764,جميل للغاية : heart_suit : : sparkles :,"[""general""]","{""general"": ""positive""}",0.770482,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8765,the best music experinece i have is on anghami,"[""general""]","{""general"": ""positive""}",0.797864,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8767,مميزات البرنامج كتيره جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.933444,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8771,هيله,"[""general""]","{""general"": ""positive""}",0.923005,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8776,البرنامج جامد,"[""app_experience""]","{""app_experience"": ""positive""}",0.906723,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8777,افضل ابلكيشن,"[""app_experience""]","{""app_experience"": ""positive""}",0.938941,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8783,جميل : slightly_smiling_face :,"[""general""]","{""general"": ""positive""}",0.932795,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8792,good EMO_POS : smiling_face_with_smiling_eyes :,"[""general""]","{""general"": ""positive""}",0.922289,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8794,تطبيق ممتاز ، يفوز بافضل تطبيق اغاني حملته انصح فيه,"[""app_experience""]","{""app_experience"": ""positive""}",0.811864,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8795,برنامج جميل جدا حتي بدون نت يمكنك سماع لاغاني عندما تحفطهم في قائمه لاعجبات : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,"[""app_experience""]","{""app_experience"": ""positive""}",0.793957,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8803,تمام بس المشكله في التنزيل,"[""app_experience""]","{""app_experience"": ""negative""}",0.883776,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8805,جامد مشا الله,"[""general""]","{""general"": ""positive""}",0.919788,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8807,اصلي يا اسطي,"[""general""]","{""general"": ""positive""}",0.896428,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8810,يطربني هذا البرنامج,"[""app_experience""]","{""app_experience"": ""positive""}",0.906261,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8811,: smiling_face_with_hearts : : smiling_face_with_hearts :,"[""general""]","{""general"": ""positive""}",0.8891,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8812,برنامج جميل وكل حاجه بس مشكلته في الاعلانات كثيره قوي يعني كل اغنيه لازما يجيب لي عليها اعلان اعلانات كثيره قوي ياريت الشركه تهتم بموضوع الاعلانات ده اني مش حاجه لطيفه,"[""app_experience""]","{""app_experience"": ""positive""}",0.799996,1.0,entertainment,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8813,جامد اوي,"[""general""]","{""general"": ""positive""}",0.945965,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8814,اليوم ٢ فبراير ٢٠٢٦ مش عارف الغي الاشتراك وحاولت اكتر من مره,"[""app_experience""]","{""app_experience"": ""negative""}",0.838517,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8819,جميلا جدا ، وشكرا لانغامي علي هذا التطبيق المبهر والرائعه جدا EMO_POS,"[""app_experience""]","{""app_experience"": ""positive""}",0.797768,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8821,التطبيق روعه ارجو منكم التحميل,"[""app_experience""]","{""app_experience"": ""positive""}",0.763787,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8824,نعم,"[""general""]","{""general"": ""positive""}",0.956312,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8828,احلي حاجه,"[""general""]","{""general"": ""positive""}",0.897857,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8831,برنامج رائع ومميز جدا وسهل الاستخدام جدا جدا جدا : heart_suit : : heart_suit :,"[""app_experience""]","{""app_experience"": ""positive""}",0.801017,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8837,وحش اوي,"[""general""]","{""general"": ""negative""}",0.930041,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""general""]","{""general"": ""negative""}"
8839,شكرا : ok_hand : : victory_hand : : white_heart : : slightly_smiling_face :,"[""general""]","{""general"": ""positive""}",0.926792,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8840,البرنامج وحش جدا EMO_NEG EMO_NEG EMO_NEG EMO_NEG EMO_NEG,"[""app_experience""]","{""app_experience"": ""negative""}",0.92896,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8843,جميل اووي,"[""general""]","{""general"": ""positive""}",0.919635,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8844,اصلي,"[""general""]","{""general"": ""positive""}",0.954611,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8846,يتوقف احيانا بدون سبب,"[""app_experience""]","{""app_experience"": ""negative""}",0.784024,3.0,entertainment,play_store,neutral,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8848,افخم برنامج علي الشرق الاوسط,"[""app_experience""]","{""app_experience"": ""positive""}",0.951714,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8853,ليس جميل,"[""general""]","{""general"": ""negative""}",0.94543,5.0,entertainment,play_store,positive,contradictory,model_high_confidence,"[""general""]","{""general"": ""negative""}"
8858,سيء جدا . . ما حد ينزله برنامج سيء ومتحكم واعلانات بشعع,"[""app_experience""]","{""app_experience"": ""negative""}",0.777578,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8859,جميل قوي,"[""general""]","{""general"": ""positive""}",0.931295,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8864,هو ليس مجاني,"[""app_experience""]","{""app_experience"": ""negative""}",0.840016,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8865,جد واو واو واو,"[""general""]","{""general"": ""positive""}",0.878042,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8870,انغامي فاشل فاشل فاشل انا بدي احط علي اغنيه معينه موجوده عندي لا هو بحط اغاني علي كيفو,"[""app_experience""]","{""app_experience"": ""negative""}",0.77903,1.0,entertainment,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8875,شكرا انغامي,"[""general""]","{""general"": ""positive""}",0.918842,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8877,احسن من اسبوت فااي دخول اخر الاغنيه في اللبعديها شكرا جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.871749,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8880,يائع موجود الفونك فيه,"[""general""]","{""general"": ""positive""}",0.883601,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8882,EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS,"[""general""]","{""general"": ""positive""}",0.86292,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8883,اجمل تطبيق : full_moon : : full_moon : : full_moon : : full_moon :,"[""app_experience""]","{""app_experience"": ""positive""}",0.936516,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8885,التطبيق يعتمد عالاعلانات وهذا ليس جيد ويقيد السماع اتمني حل هذه المشكله وسهوله استخدام التطبيق للمستخدم العادي,"[""app_experience""]","{""app_experience"": ""negative""}",0.914584,3.0,entertainment,play_store,neutral,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
8887,ممتاز ورائع,"[""general""]","{""general"": ""positive""}",0.934265,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8891,ممتاز شكرا,"[""general""]","{""general"": ""positive""}",0.945197,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8892,انهوا تطبيق رائع جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.803271,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8893,جيد جدا . . . .,"[""general""]","{""general"": ""positive""}",0.889072,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8894,برنامج ناجح وممتاز وانصح بتنزيله لما وجدته من فائده بستحق اكثر من مليون نجمه,"[""app_experience""]","{""app_experience"": ""positive""}",0.953527,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8898,واو خيال : face_blowing_a_kiss : : face_blowing_a_kiss : : face_blowing_a_kiss : : face_blowing_a_kiss :,"[""general""]","{""general"": ""positive""}",0.900159,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8899,شكران,"[""general""]","{""general"": ""positive""}",0.945742,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8900,الو,"[""general""]","{""general"": ""positive""}",0.942887,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8902,من افضل برامج الي,"[""app_experience""]","{""app_experience"": ""positive""}",0.941761,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8904,تطبيق حلو بس به اعلانات كثيره يتم تشغيل اعلان مدته 10ثواني او اكثر تقريبا بعد الستماع الي كل اغنية,"[""app_experience""]","{""app_experience"": ""positive""}",0.785403,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8905,حلو بس الاعلانات تغثي,"[""food""]","{""food"": ""positive""}",0.894024,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
8906,God : sparkling_heart : : sparkling_heart : : sparkling_heart : : sparkling_heart : : sparkling_heart : : sparkling_heart :,"[""general""]","{""general"": ""positive""}",0.908866,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8907,لسه هجربه وهقول : face_with_tears_of_joy : : heart_suit : : slightly_smiling_face :,"[""general""]","{""general"": ""positive""}",0.907881,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8909,اسطوره,"[""general""]","{""general"": ""positive""}",0.924292,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8910,يجي بلادب,"[""general""]","{""general"": ""positive""}",0.927447,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8912,: leaf_fluttering_in_wind : : blossom : ڪل الورد ﻟ؏ﻴوﻧك : blossom : : leaf_fluttering_in_wind :,"[""general""]","{""general"": ""positive""}",0.836951,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8917,جيد جدا ، يحتاج ميزة فصل الفنان من الموسيقي او العكس لكن التطبيق والفريق الفني متميزون شكرا لكم : smiling_face_with_hearts : : smiling_face_with_hearts :,"[""app_experience""]","{""app_experience"": ""positive""}",0.920877,4.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
8918,مز وحلو,"[""general""]","{""general"": ""positive""}",0.940688,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
8920,يهبل,"[""general""]","{""general"": ""positive""}",0.939532,5.0,entertainment,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
