review_id,review_text,normalized_review_text,star_rating,weak_sentiment,business_category,platform,business_name,date,language,franco_token_ratio,is_franco_arabic,is_multilingual,contains_emoji,token_count,char_count
7534,جوميا عالم رائع في مجال التسوق,جوميا عالم رائع في مجال التسوق,5.0,positive,ecommerce,play_store,Jumia,2026-01-21,ar,0.0,False,False,False,6,30
7536,تحت التجربة,تحت التجربة,2.0,negative,ecommerce,play_store,Jumia,2026-01-21,ar,0.0,False,False,False,2,11
7541,تحت التجربه,تحت التجربه,1.0,negative,ecommerce,play_store,Jumia,2026-01-20,ar,0.0,False,False,False,2,11
7543,رائع جدا اجمل متجر علي الاطلاق : star : : star : : star : : star : : star : : star : : star :,رائع جدا اجمل متجر علي الاطلاق : star : : star : : star : : star : : star : : star : : star :,5.0,positive,ecommerce,play_store,Jumia,2026-01-20,is,0.0,False,True,False,13,93
7547,رائعه جدا وملتزمين,رائعه جدا وملتزمين,5.0,positive,ecommerce,play_store,Jumia,2026-01-18,ar,0.0,False,False,False,3,18
7551,احسن تطبيق مشتريات في مصر,احسن تطبيق مشتريات في مصر,5.0,positive,ecommerce,play_store,Jumia,2026-01-16,ar,0.0,False,False,False,5,25
7553,معامله سهله ومريحه,معامله سهله ومريحه,5.0,positive,ecommerce,play_store,Jumia,2026-01-15,ar,0.0,False,False,False,3,18
7564,ابضن ماركت ممكن تشتري منه ف حياتك حرفيا الاوردر ممكن يفضل اسبوع عشان يجيلك بعكس امازون ونون الاوردر بيجي خلال يوم او يومين المفروض ان انا طالب اوردر من اسبوع كان هيوصل من يومين لحد دلواقتي موصلش اخر مرة تعامل ان شاء الله,ابضن ماركت ممكن تشتري منه ف حياتك حرفيا الاوردر ممكن يفضل اسبوع عشان يجيلك بعكس امازون ونون الاوردر بيجي خلال يوم او يومين المفروض ان انا طالب اوردر من اسبوع كان هيوصل من يومين لحد دلواقتي موصلش اخر مرة تعامل ان شاء الله,1.0,negative,ecommerce,play_store,Jumia,2026-01-09,ar,0.0,False,False,False,43,220
7565,كويس : grinning_face :,كويس : grinning_face :,5.0,positive,ecommerce,play_store,Jumia,2026-01-09,en,0.0,False,True,False,2,22
7567,تجربه سيئه,تجربه سيئه,1.0,negative,ecommerce,play_store,Jumia,2026-01-08,fa,0.0,False,True,False,2,10
7568,مع الاسف بقيتوا من سئ لاسوء الباكدجينج تبع المنتجات بقي سئ جدا جدا التوصيل بقي بيتاخر لخمس ايام واكتر مندوبين شحن سيئين لا اخلاق ولا احترام للعملاء الا من رحم ربي طبعا ودول بقوا قليلين جدا لو في اقل من النجمه كنت اعطيتكم والله,مع الاسف بقيتوا من سئ لاسوء الباكدجينج تبع المنتجات بقي سئ جدا جدا التوصيل بقي بيتاخر لخمس ايام واكتر مندوبين شحن سيئين لا اخلاق ولا احترام للعملاء الا من رحم ربي طبعا ودول بقوا قليلين جدا لو في اقل من النجمه كنت اعطيتكم والله,1.0,negative,ecommerce,play_store,Jumia,2026-01-07,ar,0.0,False,False,False,44,226
7570,رائع EMO_POS,رائع EMO_POS,5.0,positive,ecommerce,play_store,Jumia,2026-01-07,pt,0.0,False,True,True,2,12
7571,طلبت سماعة جاتلي وحشة جدا جدا العيب ان فيها خدوش و في فردة صوتها واطي كدا محدش يشتري من جوميا في امازون حلو ومضمون,طلبت سماعة جاتلي وحشة جدا جدا العيب ان فيها خدوش و في فردة صوتها واطي كدا محدش يشتري من جوميا في امازون حلو ومضمون,1.0,negative,ecommerce,play_store,Jumia,2026-01-07,ar,0.0,False,False,False,24,114
7572,تطبيق ممتاز انصح به كل الاصدقاء,تطبيق ممتاز انصح به كل الاصدقاء,5.0,positive,ecommerce,play_store,Jumia,2026-01-05,ar,0.0,False,False,False,6,31
7576,جوميا اصبحت سيئة جدا ولديها سيستم غريب في توصيل الطلبات تجعل مندوب الشحن يتلاعب بالطلبات . في جوميا ممكن مندوب الشحن يلغي الاوردر من عندة ويذكر السبب انك طلبت الغاء الاوردر من غير ما حتي حد يكلمك وبعد فترة تفاجئ ان الاودر ملغي ومضطر تنتظر ١٤ يوم عشان الفلوس ترجعلك تاني لو كنت دافعت فيزا . . وبكدا بتكون تحت رحمت مندوب الشحن ممكن يلغي الاوردر لو مكانك بعيد او يتعامل معاك بوقاحة ومضطر تستحمله عشان ميلغيش الاوردر,جوميا اصبحت سيئة جدا ولديها سيستم غريب في توصيل الطلبات تجعل مندوب الشحن يتلاعب بالطلبات . في جوميا ممكن مندوب الشحن يلغي الاوردر من عندة ويذكر السبب انك طلبت الغاء الاوردر من غير ما حتي حد يكلمك وبعد فترة تفاجئ ان الاودر ملغي ومضطر تنتظر ١٤ يوم عشان الفلوس ترجعلك تاني لو كنت دافعت فيزا . . وبكدا بتكون تحت رحمت مندوب الشحن ممكن يلغي الاوردر لو مكانك بعيد او يتعامل معاك بوقاحة ومضطر تستحمله عشان ميلغيش الاوردر,1.0,negative,ecommerce,play_store,Jumia,2026-01-02,ar,0.0,False,False,False,75,412
7584,المعامله سلسه وبلا تعقيد ولا اكاذيب,المعامله سلسه وبلا تعقيد ولا اكاذيب,4.0,positive,ecommerce,play_store,Jumia,2025-12-29,ar,0.0,False,False,False,6,35
7585,سئ جدا,سئ جدا,1.0,negative,ecommerce,play_store,Jumia,2025-12-28,fa,0.0,False,True,False,2,6
7591,حلو . . . . .,حلو . . . . .,3.0,neutral,ecommerce,play_store,Jumia,2025-12-27,ar,0.0,False,False,False,1,13
7592,والله رغم انه لم يصل لكني متحمسة ثمنه مناسب ويعامل زباناء باحترام اقدر كل تعبهم احب هذا تطبيق جدا,والله رغم انه لم يصل لكني متحمسة ثمنه مناسب ويعامل زباناء باحترام اقدر كل تعبهم احب هذا تطبيق جدا,5.0,positive,ecommerce,play_store,Jumia,2025-12-27,ar,0.0,False,False,False,19,97
7593,اسوء تطبيق واسوء تجربة,اسوء تطبيق واسوء تجربة,1.0,negative,ecommerce,play_store,Jumia,2025-12-27,ar,0.0,False,False,False,4,22
7598,الا توجد اللغة العربية,الا توجد اللغة العربية,5.0,positive,ecommerce,play_store,Jumia,2025-12-25,ar,0.0,False,False,False,4,22
7599,شركه نصابه,شركه نصابه,1.0,negative,ecommerce,play_store,Jumia,2025-12-24,ar,0.0,False,False,False,2,10
7601,شركة مضمونه ولكن لازم تركز مع مناديب التسليم لانهم بيقبلوا لو في غلط في فلوس الدفع ده بالنسبه للمندوب عن تجربه اكثر من مره,شركة مضمونه ولكن لازم تركز مع مناديب التسليم لانهم بيقبلوا لو في غلط في فلوس الدفع ده بالنسبه للمندوب عن تجربه اكثر من مره,5.0,positive,ecommerce,play_store,Jumia,2025-12-23,ar,0.0,False,False,False,24,122
7602,اسوء و ازبل تجربه و الحاجه جت بايظه و مش شغاله و مش راضين يرجعوها نصابين و حراميه,اسوء و ازبل تجربه و الحاجه جت بايظه و مش شغاله و مش راضين يرجعوها نصابين و حراميه,1.0,negative,ecommerce,play_store,Jumia,2025-12-23,ar,0.0,False,False,False,18,81
7603,اسؤ تجربه شراء في الحياه ونون وامازون برقبته,اسؤ تجربه شراء في الحياه ونون وامازون برقبته,1.0,negative,ecommerce,play_store,Jumia,2025-12-23,ar,0.0,False,False,False,8,44
7610,مافي ضمان بعد البيع مثل امازن,مافي ضمان بعد البيع مثل امازن,4.0,positive,ecommerce,play_store,Jumia,2025-12-20,ar,0.0,False,False,False,6,29
7613,لم يناسبني,لم يناسبني,5.0,positive,ecommerce,play_store,Jumia,2025-12-17,ar,0.0,False,False,False,2,10
7615,كان لغيت الطلب ويوم ثاني جاء,كان لغيت الطلب ويوم ثاني جاء,4.0,positive,ecommerce,play_store,Jumia,2025-12-16,ar,0.0,False,False,False,6,28
7618,برنامج روعه,برنامج روعه,5.0,positive,ecommerce,play_store,Jumia,2025-12-15,ar,0.0,False,False,False,2,11
7621,رائع جدا وخصومات كبيرة,رائع جدا وخصومات كبيرة,5.0,positive,ecommerce,play_store,Jumia,2025-12-14,ar,0.0,False,False,False,4,22
7622,ايش مشكله برنامج ادخل من الحساب مصر يرفض ولما ادخل دوله تانيه زي المغرب بيدخلني علي الحساب,ايش مشكله برنامج ادخل من الحساب مصر يرفض ولما ادخل دوله تانيه زي المغرب بيدخلني علي الحساب,1.0,negative,ecommerce,play_store,Jumia,2025-12-13,ar,0.0,False,False,False,17,90
7624,منتجاتهم بايظة ومش كويسة منصحش حد بالتعامل معاهم,منتجاتهم بايظة ومش كويسة منصحش حد بالتعامل معاهم,1.0,negative,ecommerce,play_store,Jumia,2025-12-10,ar,0.0,False,False,False,8,48
7625,معفن وانصح الجميع انهم مينزلهوش دا برنامج سخيف : face_with_symbols_on_mouth :,معفن وانصح الجميع انهم مينزلهوش دا برنامج سخيف : face_with_symbols_on_mouth :,1.0,negative,ecommerce,play_store,Jumia,2025-12-10,ar,0.0,False,True,False,9,77
7630,ممثازة,ممثازة,5.0,positive,ecommerce,play_store,Jumia,2025-12-08,ar,0.0,False,False,False,1,6
7636,نصابين و بينصبوا علي اليليجرام محدش يديهم بينات,نصابين و بينصبوا علي اليليجرام محدش يديهم بينات,1.0,negative,ecommerce,play_store,Jumia,2025-12-06,ar,0.0,False,False,False,8,47
7637,شركة نصابه و معندهمش مصداقيه,شركة نصابه و معندهمش مصداقيه,1.0,negative,ecommerce,play_store,Jumia,2025-12-06,ar,0.0,False,False,False,5,28
7638,شركة نصابه و مفيش مصداقيه ويتطلب بسعر و بتستلم بسعر مختلف و مفيش معاينه عند الاستلام,شركة نصابه و مفيش مصداقيه ويتطلب بسعر و بتستلم بسعر مختلف و مفيش معاينه عند الاستلام,1.0,negative,ecommerce,play_store,Jumia,2025-12-06,ar,0.0,False,False,False,16,84
7640,برنامج جميل,برنامج جميل,5.0,positive,ecommerce,play_store,Jumia,2025-12-05,ar,0.0,False,False,False,2,11
7641,اسواء برنامج,اسواء برنامج,1.0,negative,ecommerce,play_store,Jumia,2025-12-05,ar,0.0,False,False,False,2,12
7642,برنامج جميل جدا,برنامج جميل جدا,5.0,positive,ecommerce,play_store,Jumia,2025-12-05,ar,0.0,False,False,False,3,15
7644,مندوب توصيل سئ عملت فيه اربع شكاوي ومصممين يبعتوه كل مرة بلطجة وقلة ذوق,مندوب توصيل سئ عملت فيه اربع شكاوي ومصممين يبعتوه كل مرة بلطجة وقلة ذوق,1.0,negative,ecommerce,play_store,Jumia,2025-12-04,ar,0.0,False,False,False,14,71
7650,تطبيق باخص,تطبيق باخص,1.0,negative,ecommerce,play_store,Jumia,2025-12-01,ar,0.0,False,False,False,2,10
7651,رائع جدا جدا جدا جدا ومفيد,رائع جدا جدا جدا جدا ومفيد,4.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,6,26
7657,اسعار ومش حلوه,اسعار ومش حلوه,1.0,negative,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,3,14
7658,انه رائع جدا و انا اعتمد عليه في اي تسوق و معاملتهم مؤدبه جدا و انا لا اري اي عيوب في هذا التطبيق : growing_heart :,انه رائع جدا و انا اعتمد عليه في اي تسوق و معاملتهم مؤدبه جدا و انا لا اري اي عيوب في هذا التطبيق : growing_heart :,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,True,False,24,115
7659,تجربه اخيرة,تجربه اخيرة,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,2,11
7660,اسوا خدمة عملاء بعد كيتا,اسوا خدمة عملاء بعد كيتا,1.0,negative,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,5,24
7663,I am trying to create a new account but I receive an “Unusual Activity” error . Please help me verify my account .,I am trying to create a new account but I receive an “Unusual Activity” error . Please help me verify my account .,1.0,negative,ecommerce,play_store,Amazon,2026-03-13,en,0.0,False,False,False,21,114
7664,من انضف الحاجه واحسن التعامل,من انضف الحاجه واحسن التعامل,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,5,28
7665,لا استطيع الدفع باي وسيلة ؟ !,لا استطيع الدفع باي وسيلة ؟ !,2.0,negative,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,6,29
7666,اسعره رخيصه,اسعره رخيصه,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,2,11
7667,اول و اخر تجربة لي في امازون ، احتجت ٧ ايام عشان اعرف ان شحنتي حاتوصل بعد شهر او شهر ونص مع اني اتصلت عليهم بعد يومين من الطلب وقالي بتوصلك بعد يومين ، و بعد الغيت الطلبية لي ٧ ايام مارجعو الفلوس للحين,اول و اخر تجربة لي في امازون ، احتجت ٧ ايام عشان اعرف ان شحنتي حاتوصل بعد شهر او شهر ونص مع اني اتصلت عليهم بعد يومين من الطلب وقالي بتوصلك بعد يومين ، و بعد الغيت الطلبية لي ٧ ايام مارجعو الفلوس للحين,1.0,negative,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,44,201
7669,نايس,نايس,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,fa,0.0,False,True,False,1,4
7670,ممتاز جدا رائع جدا انصح بتجربته,ممتاز جدا رائع جدا انصح بتجربته,5.0,positive,ecommerce,play_store,Amazon,2026-03-13,ar,0.0,False,False,False,6,31
7672,مش حلو وكل الاوردرات جت فيها غلطات و فلوسي راحت عليا ومش عارفه اخدها مطلعين العيب في البنك,مش حلو وكل الاوردرات جت فيها غلطات و فلوسي راحت عليا ومش عارفه اخدها مطلعين العيب في البنك,1.0,negative,ecommerce,play_store,Amazon,2026-03-12,ar,0.0,False,False,False,18,90
7674,خيالية,خيالية,5.0,positive,ecommerce,play_store,Amazon,2026-03-12,ar,0.0,False,False,False,1,6
7676,التطبيق مش راضي ينزل علي الموبايل بيقولي لا يتوافق,التطبيق مش راضي ينزل علي الموبايل بيقولي لا يتوافق,1.0,negative,ecommerce,play_store,Amazon,2026-03-12,ar,0.0,False,False,False,9,50
7677,هذا التطبيق رائع جدا انصح الجميع استخدامه,هذا التطبيق رائع جدا انصح الجميع استخدامه,5.0,positive,ecommerce,play_store,Amazon,2026-03-12,ar,0.0,False,False,False,7,41
7680,تمام : ok_hand :,تمام : ok_hand :,4.0,positive,ecommerce,play_store,Amazon,2026-03-12,sn,0.0,False,True,False,2,16
7687,تطبيق سئ جدا واسعاره مزيفه ولا يقبل الدفع الكاش,تطبيق سئ جدا واسعاره مزيفه ولا يقبل الدفع الكاش,1.0,negative,ecommerce,play_store,Amazon,2026-03-11,ar,0.0,False,False,False,9,47
7689,الدفع عند الاستلام مغلق وحاولت بكل الطرق فتحه ولا نتيجة,الدفع عند الاستلام مغلق وحاولت بكل الطرق فتحه ولا نتيجة,1.0,negative,ecommerce,play_store,Amazon,2026-03-11,ar,0.0,False,False,False,10,55
7693,جميل وسلس,جميل وسلس,5.0,positive,ecommerce,play_store,Amazon,2026-03-11,ar,0.0,False,False,False,2,9
7699,ممتاز وخدمة سريعة EMO_POS,ممتاز وخدمة سريعة EMO_POS,5.0,positive,ecommerce,play_store,Amazon,2026-03-11,ar,0.0,False,True,True,4,25
7700,تطبيق سي جدا لا انصح فيه خدمة العملاء سي جدا,تطبيق سي جدا لا انصح فيه خدمة العملاء سي جدا,1.0,negative,ecommerce,play_store,Amazon,2026-03-11,ar,0.0,False,False,False,10,44
7704,لماذا لا توجد الدفع في مركز استلام,لماذا لا توجد الدفع في مركز استلام,1.0,negative,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,7,34
7705,تحفي,تحفي,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,1,4
7708,لا يمكن الاستغناء عنه,لا يمكن الاستغناء عنه,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,4,21
7710,اكيد الاسعار ممتازه : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points :,اكيد الاسعار ممتازه : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points : : hundred_points :,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,en,0.0,False,True,False,10,152
7712,ليس جيد بمصر خلي بالكم و كمان جمارك لو هاتشتري ابرة صغيرة بجنيه هتدفع ١٠٠ج دا للعلم من مصر ارخص و كمان هتشوف المنتج بعينك او من اي مكان او اي برنامج اخر متاح بمصر احسنلك,ليس جيد بمصر خلي بالكم و كمان جمارك لو هاتشتري ابرة صغيرة بجنيه هتدفع ١٠٠ج دا للعلم من مصر ارخص و كمان هتشوف المنتج بعينك او من اي مكان او اي برنامج اخر متاح بمصر احسنلك,1.0,negative,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,36,169
7714,برنامج ممتاز اقسم بالله EMO_POS EMO_POS,برنامج ممتاز اقسم بالله EMO_POS EMO_POS,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,True,True,6,39
7715,برنامجك مفيد اطلب منه مل ما اريد,برنامجك مفيد اطلب منه مل ما اريد,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,7,32
7716,اسوء خدمة عملاء علي الاطلاق,اسوء خدمة عملاء علي الاطلاق,1.0,negative,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,5,27
7717,اسوء شركة اونلاين في مصر . . الاوردات غالية الثمن مش بتوصل ويرسلوا مكانها طوبة او اي شئ ليس له قيمة,اسوء شركة اونلاين في مصر . . الاوردات غالية الثمن مش بتوصل ويرسلوا مكانها طوبة او اي شئ ليس له قيمة,1.0,negative,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,19,99
7721,تحت التجربة بالنسبة لي,تحت التجربة بالنسبة لي,5.0,positive,ecommerce,play_store,Amazon,2026-03-10,ar,0.0,False,False,False,4,22
7722,ازبل منصه في الاونلاين خصوصا في السعوديه ومصر,ازبل منصه في الاونلاين خصوصا في السعوديه ومصر,1.0,negative,ecommerce,play_store,Amazon,2026-03-09,ar,0.0,False,False,False,8,45
7734,تطبيق رائع وتوصيل سريع وجوده حلوه وفيه كل شي تتمنيه : rose : شكرا امازون علي التوصيل المدهش بسرعته ! !,تطبيق رائع وتوصيل سريع وجوده حلوه وفيه كل شي تتمنيه : rose : شكرا امازون علي التوصيل المدهش بسرعته ! !,5.0,positive,ecommerce,play_store,Amazon,2026-03-09,ar,0.0,False,True,False,17,102
7735,من احسن التطبيقات الي تعاملت معها,من احسن التطبيقات الي تعاملت معها,5.0,positive,ecommerce,play_store,Amazon,2026-03-09,ar,0.0,False,False,False,6,33
7737,نعمل حاجه حلوه هذا المطلوب ا فضل شي في التلفون انا اشكارك,نعمل حاجه حلوه هذا المطلوب ا فضل شي في التلفون انا اشكارك,4.0,positive,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,False,False,12,57
7738,التطبيقات EMO_POS,التطبيقات EMO_POS,5.0,positive,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,True,True,2,17
7740,٧هنت . ؟,٧هنت . ؟,2.0,negative,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,False,False,2,8
7746,نصابين,نصابين,1.0,negative,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,False,False,1,6
7747,وحش بمجرد ما رجعت منتج تالف منع الدفع عند الاستلام وبيجبرني ادفع فيزا,وحش بمجرد ما رجعت منتج تالف منع الدفع عند الاستلام وبيجبرني ادفع فيزا,2.0,negative,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,False,False,13,69
7748,مقاطعه,مقاطعه,1.0,negative,ecommerce,play_store,Amazon,2026-03-08,ar,0.0,False,False,False,1,6
7750,شركه رديئه جدا تحت كلمه شعبي سواقين الدليفري قلالات الادب مناديب بتشتم وبتبلش ومعايا الاسكرينات,شركه رديئه جدا تحت كلمه شعبي سواقين الدليفري قلالات الادب مناديب بتشتم وبتبلش ومعايا الاسكرينات,1.0,negative,ecommerce,play_store,Amazon,2026-03-07,ar,0.0,False,False,False,15,95
7753,تمام قرر ،,تمام قرر ،,5.0,positive,ecommerce,play_store,Amazon,2026-03-07,ur,0.0,False,True,False,3,10
7754,افضل برنامج تسواق في العالم,افضل برنامج تسواق في العالم,5.0,positive,ecommerce,play_store,Amazon,2026-03-07,ar,0.0,False,False,False,5,27
7755,تطبيق جيد وخدمه عملاء ممتاز,تطبيق جيد وخدمه عملاء ممتاز,5.0,positive,ecommerce,play_store,Amazon,2026-03-07,ar,0.0,False,False,False,5,27
7763,غاي لظ,غاي لظ,5.0,positive,ecommerce,play_store,Amazon,2026-03-06,ar,0.0,False,False,False,2,6
7764,جدا جدا جميله تجربتي مع امازون,جدا جدا جميله تجربتي مع امازون,5.0,positive,ecommerce,play_store,Amazon,2026-03-06,ar,0.0,False,False,False,6,30
7768,تجربة جيدة,تجربة جيدة,5.0,positive,ecommerce,play_store,Amazon,2026-03-06,ar,0.0,False,False,False,2,10
7769,رئع جدا,رئع جدا,5.0,positive,ecommerce,play_store,Amazon,2026-03-06,ar,0.0,False,False,False,2,7
7770,ممتاز ولكن قبل ما تطلب اي شيء تاكد من البائع,ممتاز ولكن قبل ما تطلب اي شيء تاكد من البائع,5.0,positive,ecommerce,play_store,Amazon,2026-03-06,ar,0.0,False,False,False,10,44
7772,"I want to file a complaint about a product I purchased . I bought a pair of football boots . The boots come as two separate pieces : one for the right foot and one for the left foot . They only sent me one piece , the right foot . Of course , I can't use the boots with just one piece .","I want to file a complaint about a product I purchased . I bought a pair of football boots . The boots come as two separate pieces : one for the right foot and one for the left foot . They only sent me one piece , the right foot . Of course , I can't use the boots with just one piece .",1.0,negative,ecommerce,play_store,Amazon,2026-03-05,en,0.0,False,False,False,57,286
7775,تحربه سيئ جدا مفيش تواصل الاوردر قبل ميوصل بيتلغي ومتعرفش السبب ومش عارف تتواصل معاهم,تحربه سيئ جدا مفيش تواصل الاوردر قبل ميوصل بيتلغي ومتعرفش السبب ومش عارف تتواصل معاهم,1.0,negative,ecommerce,play_store,Amazon,2026-03-05,ar,0.0,False,False,False,15,85
7776,سيئ جدا ومعامله زباله,سيئ جدا ومعامله زباله,1.0,negative,ecommerce,play_store,Amazon,2026-03-05,ar,0.0,False,False,False,4,21
7777,سيئ و غير صادق و غشاش,سيئ و غير صادق و غشاش,1.0,negative,ecommerce,play_store,Amazon,2026-03-05,ar,0.0,False,False,False,6,21
7779,امازون من اسوء تطبيقات التسوق مقدم طلب استرجاع من يوم 11 فبراير وللان ما وصلني منهم اي ايجابيه ودخلت فثاني شهر وتابي بتطالبني بدفع الدفعه الثانيه ومش دافع علي حاجه مش عايزها والجوال زي ما هوا في الكرتونه الخاصه بيه لا انصح علي الاطلاق التعامل مع امازون تجربه اسوء من السيئ وحسبي الله ونعم الوكيل,امازون من اسوء تطبيقات التسوق مقدم طلب استرجاع من يوم 11 فبراير وللان ما وصلني منهم اي ايجابيه ودخلت فثاني شهر وتابي بتطالبني بدفع الدفعه الثانيه ومش دافع علي حاجه مش عايزها والجوال زي ما هوا في الكرتونه الخاصه بيه لا انصح علي الاطلاق التعامل مع امازون تجربه اسوء من السيئ وحسبي الله ونعم الوكيل,1.0,negative,ecommerce,play_store,Amazon,2026-03-05,ar,0.0,False,False,False,55,295
7785,لايوجد عروض,لايوجد عروض,1.0,negative,ecommerce,play_store,Amazon,2026-03-04,ar,0.0,False,False,False,2,11
7787,من اسوء التطبيقات نون احسن منه ب كتير,من اسوء التطبيقات نون احسن منه ب كتير,1.0,negative,ecommerce,play_store,Amazon,2026-03-04,ar,0.0,False,False,False,8,37
7789,تجربه را٦,تجربه را٦,5.0,positive,ecommerce,play_store,Amazon,2026-03-04,fa,0.0,False,True,False,2,9
7791,اريد حذفه,اريد حذفه,1.0,negative,ecommerce,play_store,Amazon,2026-03-04,fa,0.0,False,True,False,2,9
7795,قفلوا الحساب بتاعي من غير اي سبب وتم رفض الشراء بالفيزا,قفلوا الحساب بتاعي من غير اي سبب وتم رفض الشراء بالفيزا,1.0,negative,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,11,55
7796,افضل برنامج للتسوق,افضل برنامج للتسوق,5.0,positive,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,3,18
7798,اجمل التسوق معاكم,اجمل التسوق معاكم,5.0,positive,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,3,17
7800,جيد بصراحه .,جيد بصراحه .,3.0,neutral,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,2,12
7802,جيد للشراء خدمة متوسطة ، ،,جيد للشراء خدمة متوسطة ، ،,3.0,neutral,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,6,26
7805,تطبيق سيئ جدا . . . طلبت ناي و وصلني بدلا من الناي عصايا خشبية في كيس . . . خدمة العملاء سيئة جدا وطريقتهم سيئة ودايما اذا طلبت منتج يوصل لك منتج اخر . . . اسوا تطبيق اجربه بحياتي,تطبيق سيئ جدا . . . طلبت ناي و وصلني بدلا من الناي عصايا خشبية في كيس . . . خدمة العملاء سيئة جدا وطريقتهم سيئة ودايما اذا طلبت منتج يوصل لك منتج اخر . . . اسوا تطبيق اجربه بحياتي,1.0,negative,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,32,179
7807,تطبيق سئ جدا وتطبيق نون افضل منه,تطبيق سئ جدا وتطبيق نون افضل منه,1.0,negative,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,7,32
7808,مثالي,مثالي,5.0,positive,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,1,5
7810,برنامج سيء جدا يلغي الطلبيات من نفسه,برنامج سيء جدا يلغي الطلبيات من نفسه,1.0,negative,ecommerce,play_store,Amazon,2026-03-03,ar,0.0,False,False,False,7,36
7811,ابلكيشن وحش بجد والحاجه مش بتوصل في معادها,ابلكيشن وحش بجد والحاجه مش بتوصل في معادها,2.0,negative,ecommerce,play_store,Amazon,2026-03-02,ar,0.0,False,False,False,8,42
7812,ونتل,ونتل,5.0,positive,ecommerce,play_store,Amazon,2026-03-02,ar,0.0,False,False,False,1,4
7816,المنتجات بتوصل مسروقة الموظف بياخد منها قبل ما يوصلها,المنتجات بتوصل مسروقة الموظف بياخد منها قبل ما يوصلها,1.0,negative,ecommerce,play_store,Amazon,2026-03-02,ar,0.0,False,False,False,9,53
7818,اسعار اغلي والجودة نفس الي في السوق اذا ما عندك برايم راح تتمرمط,اسعار اغلي والجودة نفس الي في السوق اذا ما عندك برايم راح تتمرمط,1.0,negative,ecommerce,play_store,Amazon,2026-03-02,ar,0.0,False,False,False,13,64
7820,عن جد جميل جدا,عن جد جميل جدا,5.0,positive,ecommerce,play_store,Amazon,2026-03-02,ar,0.0,False,False,False,4,14
7821,جيدة جدا جدا جدا,جيدة جدا جدا جدا,5.0,positive,ecommerce,play_store,Amazon,2026-03-01,ar,0.0,False,False,False,4,16
7823,احسن برنامج امازون للتسوق العام الجديد 2026الجديدةالسعيدةالممتعةالمميزةالجيدة,احسن برنامج امازون للتسوق العام الجديد 2026الجديدةالسعيدةالممتعةالمميزةالجيدة,5.0,positive,ecommerce,play_store,Amazon,2026-03-01,ar,0.0,False,False,False,7,77
7825,خدمه عملاء سئ جدا جدا,خدمه عملاء سئ جدا جدا,1.0,negative,ecommerce,play_store,Amazon,2026-03-01,ar,0.0,False,False,False,5,21
7827,اسوء تطبيق صادفته,اسوء تطبيق صادفته,1.0,negative,ecommerce,play_store,Amazon,2026-03-01,ar,0.0,False,False,False,3,17
7828,اخس تطبيق اشوفه من كثر ما شفت له اعلان,اخس تطبيق اشوفه من كثر ما شفت له اعلان,1.0,negative,ecommerce,play_store,Amazon,2026-03-01,ar,0.0,False,False,False,9,38
